"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-04-15",,"68","45"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-04-16",,"64","55"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-04-17",,"75","58"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-04-18",,"63","52"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-04-19",,"67","42"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-04-20",,"60","38"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-04-21",,"56","41"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-04-22",,"52","45"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-04-23",,"59","44"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-04-24",,"52","43"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-04-25",,"70","39"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-04-26",,"77","50"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-04-27",,"88","52"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-04-28",,"85","60"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-04-29",,"70","56"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-04-30",,"60","48"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-01",,"68","46"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-02",,"68","48"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-03",,"85","52"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-04",,"79","60"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-05",,"76","55"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-06",,"74","46"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-07",,"61","51"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-08",,"75","54"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-09",,"72","54"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-10",,"65","50"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-11",,"63","48"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-12",,"65","44"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-13",,"68","46"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-14",,"66","50"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-15",,"70","48"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-16",,"75","51"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-17",,"84","56"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-18",,"81","59"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-19",,"76","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-20",,"79","66"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-21",,"72","58"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-22",,"71","54"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-23",,"70","54"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-24",,"62","55"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-25",,"73","56"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-26",,"70","53"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-27",,"67","49"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-28",,"83","52"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-29",,"96","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-30",,"89","71"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-05-31",,"85","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-01",,"74","64"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-02",,"86","66"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-03",,"78","60"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-04",,"73","53"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-05",,"74","61"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-06",,"76","63"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-07",,"81","62"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-08",,"80","63"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-09",,"77","60"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-10",,"78","58"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-11",,"79","63"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-12",,"85","68"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-13",,"89","71"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-14",,"84","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-15",,"88","71"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-16",,"78","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-17",,"77","61"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-18",,"72","63"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-19",,"82","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-20",,"91","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-21",,"72","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-22",,"77","60"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-23",,"67","64"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-24",,"83","63"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-25",,"74","66"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-26",,"78","66"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-27",,"88","69"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-28",,"96","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-29",,"88","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-06-30",,"93","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-01",,"87","67"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-02",,"77","61"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-03",,"78","66"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-04",,"82","63"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-05",,"90","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-06",,"84","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-07",,"72","59"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-08",,"77","62"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-09",,"81","61"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-10",,"79","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-11",,"80","69"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-12",,"79","68"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-13",,"80","64"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-14",,"88","66"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-15",,"87","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-16",,"92","71"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-17",,"95","74"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-18",,"93","75"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-19",,"83","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-20",,"72","67"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-21",,"77","68"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-22",,"74","69"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-23",,"70","63"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-24",,"73","63"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-25",,"73","63"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-26",,"73","68"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-27",,"83","68"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-28",,"81","71"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-29",,"78","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-30",,"86","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-07-31",,"85","71"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-01",,"86","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-02",,"84","71"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-03",,"90","75"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-04",,"87","75"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-05",,"79","71"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-06",,"87","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-07",,"89","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-08",,"90","73"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-09",,"87","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-10",,"82","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-11",,"83","67"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-12",,"85","66"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-13",,"87","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-14",,"89","70"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-15",,"85","75"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-16",,"89","75"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-17",,"91","74"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-18",,"88","74"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-19",,"88","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-20",,"79","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-21",,"79","59"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-22",,"81","60"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-23",,"85","64"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-24",,"91","69"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-25",,"92","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-26",,"80","66"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-27",,"76","59"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-28",,"83","60"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-29",,"86","63"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-30",,"89","69"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-08-31",,"91","71"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-01",,"91","73"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-02",,"85","72"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-03",,"73","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-04",,"70","66"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-05",,"77","69"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-06",,"81","71"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-07",,"88","71"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-08",,"77","68"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-09",,"76","61"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-10",,"71","56"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-11",,"74","51"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-12",,"77","55"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-13",,"83","58"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-14",,"83","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-15",,"83","67"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-16",,"85","65"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-17",,"88","62"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-18",,"67","53"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-19",,"65","50"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-20",,"66","56"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-21",,"68","50"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-22",,"72","50"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-23",,"75","52"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-24",,"76","52"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-25",,"70","60"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-26",,"71","52"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-27",,"77","55"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-28",,"68","55"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-29",,"65","50"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-09-30",,"70","49"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-01",,"72","53"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-02",,"68","61"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-03",,"78","68"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-04",,"68","50"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-05",,"63","49"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-06",,"73","47"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-07",,"71","52"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-08",,"72","58"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-09",,"71","50"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-10",,"69","50"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-11",,"71","58"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-12",,"80","64"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-13",,"70","61"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-14",,"76","50"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-15",,"63","45"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-16",,"63","44"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-17",,"62","46"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-18",,"61","40"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-19",,"68","43"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-20",,"80","52"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-21",,"68","52"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-22",,"58","35"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-23",,"43","31"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-24",,"50","28"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-25",,"54","37"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-26",,"68","35"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-27",,"60","45"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-28",,"53","39"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-29",,"55","34"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-30",,"60","37"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-10-31",,"58","40"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-01",,"58","51"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-02",,"62","54"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-03",,"69","56"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-04",,"67","50"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-05",,"50","39"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-06",,"45","40"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-07",,"52","42"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-08",,"56","43"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-09",,"54","49"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-10",,"56","49"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-11",,"56","50"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-12",,"54","44"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-13",,"53","39"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-14",,"54","44"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-15",,"45","28"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-16",,"43","27"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-17",,"50","29"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-18",,"57","38"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-19",,"62","45"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-20",,"45","32"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-21",,"38","26"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-22",,"39","24"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-23",,"59","32"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-24",,"51","34"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-25",,"49","28"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-26",,"53","36"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-27",,"48","32"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-28",,"49","34"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-29",,"51","34"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-11-30",,"42","33"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-01",,"42","31"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-02",,"36","24"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-03",,"48","29"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-04",,"34","25"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-05",,"38","26"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-06",,"43","23"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-07",,"39","27"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-08",,"48","37"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-09",,"48","38"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-10",,"56","38"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-11",,"57","43"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-12",,"51","36"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-13",,"41","31"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-14",,"36","31"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-15",,"39","29"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-16",,"34","25"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-17",,"35","21"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-18",,"34","22"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-19",,"41","29"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-20",,"34","25"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-21",,"36","21"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-22",,"37","26"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-23",,"26","18"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-24",,"29","17"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-25",,"28","13"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-26",,"36","27"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-27",,"30","24"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-28",,"37","27"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-29",,"41","27"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-30",,"35","31"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1969-12-31",,"33","27"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1970-01-01",,"27","20"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1970-01-02",,"28","17"
